"cod_coordenacao_regional";"coordenacao_regional";"cod_escola";"escola";"tipo_escola";"curso";"serie";"turno";"cod_turma";"turma";"capacidade_alunos";"total_alunos_enturmados"
3;CRE - Plano Piloto e Cruzeiro;249;CENTRO DE ENSINO FUNDAMENTAL 316 NORTE;pública;Educação Infantil;"2º Período";Matutino;145.425;EI_2P_M_1_A;24;0
3;CRE - Plano Piloto e Cruzeiro;249;CENTRO DE ENSINO FUNDAMENTAL 316 NORTE;pública;Educação Infantil;"2º Período";Matutino;145.426;EI_2P_M_1_B;24;0
3;CRE - Plano Piloto e Cruzeiro;249;CENTRO DE ENSINO FUNDAMENTAL 316 NORTE;pública;Educação Infantil;"2º Período";Matutino;145.427;EI_2P_M_1_C;24;0
3;CRE - Plano Piloto e Cruzeiro;249;CENTRO DE ENSINO FUNDAMENTAL 316 NORTE;pública;Educação Infantil;"2º Período";Matutino;145.428;EI_2P_M_1_D;24;0
3;CRE - Plano Piloto e Cruzeiro;249;CENTRO DE ENSINO FUNDAMENTAL 316 NORTE;pública;Educação Infantil;"2º Período";Matutino;145.429;EI_2P_M_1_E;15;0
3;CRE - Plano Piloto e Cruzeiro;249;CENTRO DE ENSINO FUNDAMENTAL 316 NORTE;pública;Educação Infantil;"2º Período";Vespertino;145.430;EI_2P_V_1_A;15;0
3;CRE - Plano Piloto e Cruzeiro;249;CENTRO DE ENSINO FUNDAMENTAL 316 NORTE;pública;Educação Infantil;"2º Período";Vespertino;145.431;EI_2P_V_1_B;24;0
3;CRE - Plano Piloto e Cruzeiro;249;CENTRO DE ENSINO FUNDAMENTAL 316 NORTE;pública;Educação Infantil;"2º Período";Vespertino;145.432;EI_2P_V_1_C;24;0
3;CRE - Plano Piloto e Cruzeiro;249;CENTRO DE ENSINO FUNDAMENTAL 316 NORTE;pública;Educação Infantil;"2º Período";Vespertino;145.433;EI_2P_V_1_D;24;0
3;CRE - Plano Piloto e Cruzeiro;249;CENTRO DE ENSINO FUNDAMENTAL 316 NORTE;pública;Educação Infantil;"2º Período";Vespertino;145.434;EI_2P_V_1_E;24;0
3;CRE - Plano Piloto e Cruzeiro;258;ESCOLA CLASSE 114 SUL;pública;Ensino Fundamental de 9 Anos;"3º Ano";Matutino;106.381;"3º ANO A";28;0
3;CRE - Plano Piloto e Cruzeiro;258;ESCOLA CLASSE 114 SUL;pública;Ensino Fundamental de 9 Anos;"2º Ano";Matutino;106.382;"2º ANO B";18;24
3;CRE - Plano Piloto e Cruzeiro;258;ESCOLA CLASSE 114 SUL;pública;Ensino Fundamental de 9 Anos;"4º Ano";Matutino;106.383;"4º ANO B";18;0
3;CRE - Plano Piloto e Cruzeiro;258;ESCOLA CLASSE 114 SUL;pública;Ensino Fundamental de 9 Anos;"5º Ano";Matutino;106.384;"5º ANO B";40;0
3;CRE - Plano Piloto e Cruzeiro;258;ESCOLA CLASSE 114 SUL;pública;Ensino Fundamental de 9 Anos;"3º Ano";Vespertino;106.385;"3º ANO B - integral";15;0
3;CRE - Plano Piloto e Cruzeiro;258;ESCOLA CLASSE 114 SUL;pública;Ensino Fundamental de 9 Anos;"3º Ano";Vespertino;106.386;"3º ANO C - integral";15;0
3;CRE - Plano Piloto e Cruzeiro;258;ESCOLA CLASSE 114 SUL;pública;Ensino Fundamental de 9 Anos;"4º Ano";Matutino;106.387;"4º ANO A";12;0
3;CRE - Plano Piloto e Cruzeiro;258;ESCOLA CLASSE 114 SUL;pública;Ensino Fundamental de 9 Anos;"4º Ano";Vespertino;106.388;"4º ANO C - integral";18;0
3;CRE - Plano Piloto e Cruzeiro;258;ESCOLA CLASSE 114 SUL;pública;Ensino Fundamental de 9 Anos;"4º Ano";Vespertino;106.389;"4º ANO D - integral";15;0
3;CRE - Plano Piloto e Cruzeiro;258;ESCOLA CLASSE 114 SUL;pública;Ensino Fundamental de 9 Anos;"1º Ano";Vespertino;106.390;"1º ANO B - integral";18;0
3;CRE - Plano Piloto e Cruzeiro;258;ESCOLA CLASSE 114 SUL;pública;Ensino Fundamental de 9 Anos;"2º Ano";Matutino;106.391;"2º ANO A";12;0
3;CRE - Plano Piloto e Cruzeiro;258;ESCOLA CLASSE 114 SUL;pública;Ensino Fundamental de 9 Anos;"5º Ano";Vespertino;106.392;"5º ANO D - integral";40;0
3;CRE - Plano Piloto e Cruzeiro;258;ESCOLA CLASSE 114 SUL;pública;Ensino Fundamental de 9 Anos;"5º Ano";Matutino;106.393;"5º ANO A";40;0
3;CRE - Plano Piloto e Cruzeiro;258;ESCOLA CLASSE 114 SUL;pública;Ensino Fundamental de 9 Anos;"5º Ano";Vespertino;106.394;"5º ANO C - integral";40;0
3;CRE - Plano Piloto e Cruzeiro;258;ESCOLA CLASSE 114 SUL;pública;Ensino Fundamental de 9 Anos;"2º Ano";Vespertino;106.395;"2º ANO C - integral";40;0
3;CRE - Plano Piloto e Cruzeiro;258;ESCOLA CLASSE 114 SUL;pública;Ensino Fundamental de 9 Anos;"1º Ano";Matutino;106.396;"1º ANO A";20;0
3;CRE - Plano Piloto e Cruzeiro;266;ESCOLA CLASSE 316 SUL;pública;Ensino Fundamental de 9 Anos - Especial;"1º Ano especial";Vespertino;106.508;CE TGD E;2;0
3;CRE - Plano Piloto e Cruzeiro;266;ESCOLA CLASSE 316 SUL;pública;Ensino Fundamental de 9 Anos;"4º Ano";Vespertino;106.509;"4º ANO C";22;0
3;CRE - Plano Piloto e Cruzeiro;266;ESCOLA CLASSE 316 SUL;pública;Ensino Fundamental de 9 Anos;"1º Ano";Matutino;106.510;"1º ANO B";24;23
3;CRE - Plano Piloto e Cruzeiro;266;ESCOLA CLASSE 316 SUL;pública;Ensino Fundamental de 9 Anos;"1º Ano";Vespertino;106.511;"1º ANO C";15;0
3;CRE - Plano Piloto e Cruzeiro;266;ESCOLA CLASSE 316 SUL;pública;Ensino Fundamental de 9 Anos;"1º Ano";Matutino;106.512;"1º ANO A";15;0
3;CRE - Plano Piloto e Cruzeiro;266;ESCOLA CLASSE 316 SUL;pública;Ensino Fundamental de 9 Anos;"2º Ano";Vespertino;106.513;"2º ANO B";15;0
3;CRE - Plano Piloto e Cruzeiro;266;ESCOLA CLASSE 316 SUL;pública;Ensino Fundamental de 9 Anos;"3º Ano";Matutino;106.514;"3º ANO A";15;0
3;CRE - Plano Piloto e Cruzeiro;266;ESCOLA CLASSE 316 SUL;pública;Ensino Fundamental de 9 Anos - Especial;"1º Ano especial";Vespertino;106.515;CE TGD D;2;0
3;CRE - Plano Piloto e Cruzeiro;266;ESCOLA CLASSE 316 SUL;pública;Ensino Fundamental de 9 Anos;"4º Ano";Matutino;106.516;"4º ANO A";15;0
3;CRE - Plano Piloto e Cruzeiro;266;ESCOLA CLASSE 316 SUL;pública;Ensino Fundamental de 9 Anos - Especial;"1º Ano especial";Matutino;106.517;CE TGD A;2;0
3;CRE - Plano Piloto e Cruzeiro;266;ESCOLA CLASSE 316 SUL;pública;Ensino Fundamental de 9 Anos;"5º Ano";Matutino;106.518;"5º ANO A";22;0
3;CRE - Plano Piloto e Cruzeiro;266;ESCOLA CLASSE 316 SUL;pública;Ensino Fundamental de 9 Anos;"3º Ano";Matutino;106.519;"3º ANO B";18;0
3;CRE - Plano Piloto e Cruzeiro;266;ESCOLA CLASSE 316 SUL;pública;Ensino Fundamental de 9 Anos;"2º Ano";Vespertino;106.520;"2º ANO C";24;0
3;CRE - Plano Piloto e Cruzeiro;266;ESCOLA CLASSE 316 SUL;pública;Ensino Fundamental de 9 Anos;"5º Ano";Vespertino;106.521;"5º ANO B";22;0
3;CRE - Plano Piloto e Cruzeiro;266;ESCOLA CLASSE 316 SUL;pública;Ensino Fundamental de 9 Anos - Especial;"1º Ano especial";Matutino;106.522;CE TGD B ;2;0
3;CRE - Plano Piloto e Cruzeiro;266;ESCOLA CLASSE 316 SUL;pública;Ensino Fundamental de 9 Anos;"3º Ano";Vespertino;106.523;"3º ANO C";28;0
3;CRE - Plano Piloto e Cruzeiro;266;ESCOLA CLASSE 316 SUL;pública;Ensino Fundamental de 9 Anos;"2º Ano";Matutino;106.524;"2º ANO A";26;0
3;CRE - Plano Piloto e Cruzeiro;266;ESCOLA CLASSE 316 SUL;pública;Ensino Fundamental de 9 Anos;"5º Ano";Vespertino;106.525;"5º ANO C";18;0
3;CRE - Plano Piloto e Cruzeiro;266;ESCOLA CLASSE 316 SUL;pública;Ensino Fundamental de 9 Anos - Especial;"1º Ano especial";Vespertino;106.526;CE TGD F;2;0
3;CRE - Plano Piloto e Cruzeiro;266;ESCOLA CLASSE 316 SUL;pública;Ensino Fundamental de 9 Anos - Especial;"1º Ano especial";Matutino;106.527;CE TGD C;2;0
3;CRE - Plano Piloto e Cruzeiro;266;ESCOLA CLASSE 316 SUL;pública;Ensino Fundamental de 9 Anos - Especial;"1º Ano especial";Vespertino;106.528;CE TGD G;2;2
3;CRE - Plano Piloto e Cruzeiro;266;ESCOLA CLASSE 316 SUL;pública;Ensino Fundamental de 9 Anos;"4º Ano";Matutino;106.529;"4º ANO B";22;0
3;CRE - Plano Piloto e Cruzeiro;266;ESCOLA CLASSE 316 SUL;pública;Ensino Fundamental de 9 Anos;"1º Ano";Vespertino;106.530;"1º ANO D";26;0
3;CRE - Plano Piloto e Cruzeiro;270;CENTRO DE ENSINO MÉDIO PAULO FREIRE;pública;Ensino Médio;"1ª Série";Vespertino;106.591;"1ª SÉRIE F";34;0
3;CRE - Plano Piloto e Cruzeiro;270;CENTRO DE ENSINO MÉDIO PAULO FREIRE;pública;Ensino Médio;"2ª Série";Matutino;106.592;"2ª SÉRIE H";40;33
3;CRE - Plano Piloto e Cruzeiro;270;CENTRO DE ENSINO MÉDIO PAULO FREIRE;pública;Ensino Médio;"1ª Série";Vespertino;106.593;"1ª SÉRIE K";38;28
3;CRE - Plano Piloto e Cruzeiro;270;CENTRO DE ENSINO MÉDIO PAULO FREIRE;pública;Ensino Médio;"1ª Série";Vespertino;106.594;"1ª SÉRIE A";34;0
3;CRE - Plano Piloto e Cruzeiro;270;CENTRO DE ENSINO MÉDIO PAULO FREIRE;pública;Ensino Médio;"1ª Série";Vespertino;106.595;"1ª SÉRIE H";38;0
3;CRE - Plano Piloto e Cruzeiro;270;CENTRO DE ENSINO MÉDIO PAULO FREIRE;pública;Ensino Médio;"3ª Série";Matutino;106.596;"3ª SÉRIE A";34;30
3;CRE - Plano Piloto e Cruzeiro;270;CENTRO DE ENSINO MÉDIO PAULO FREIRE;pública;Ensino Médio;"1ª Série";Vespertino;106.597;"1ª SÉRIE L";40;29
3;CRE - Plano Piloto e Cruzeiro;270;CENTRO DE ENSINO MÉDIO PAULO FREIRE;pública;Ensino Médio;"1ª Série";Vespertino;106.598;"1ª SÉRIE C";34;0
3;CRE - Plano Piloto e Cruzeiro;270;CENTRO DE ENSINO MÉDIO PAULO FREIRE;pública;Ensino Médio;"1ª Série";Vespertino;106.599;"1ª SÉRIE E";34;0
3;CRE - Plano Piloto e Cruzeiro;270;CENTRO DE ENSINO MÉDIO PAULO FREIRE;pública;Ensino Médio;"1ª Série";Vespertino;106.600;"1ª SÉRIE G";34;0
3;CRE - Plano Piloto e Cruzeiro;270;CENTRO DE ENSINO MÉDIO PAULO FREIRE;pública;Ensino Médio;"1ª Série";Vespertino;106.601;"1ª SÉRIE J";38;29
3;CRE - Plano Piloto e Cruzeiro;270;CENTRO DE ENSINO MÉDIO PAULO FREIRE;pública;Ensino Médio;"2ª Série";Matutino;106.602;"2ª SÉRIE B";34;0
3;CRE - Plano Piloto e Cruzeiro;270;CENTRO DE ENSINO MÉDIO PAULO FREIRE;pública;Ensino Médio;"2ª Série";Matutino;106.603;"2ª SÉRIE D";34;33
3;CRE - Plano Piloto e Cruzeiro;270;CENTRO DE ENSINO MÉDIO PAULO FREIRE;pública;Ensino Médio;"3ª Série";Matutino;106.604;"3ª SÉRIE F";36;31
3;CRE - Plano Piloto e Cruzeiro;270;CENTRO DE ENSINO MÉDIO PAULO FREIRE;pública;Ensino Médio;"1ª Série";Vespertino;106.605;"1ª SÉRIE B";34;0
3;CRE - Plano Piloto e Cruzeiro;270;CENTRO DE ENSINO MÉDIO PAULO FREIRE;pública;Ensino Médio;"1ª Série";Vespertino;106.606;"1ª SÉRIE M";40;29
3;CRE - Plano Piloto e Cruzeiro;270;CENTRO DE ENSINO MÉDIO PAULO FREIRE;pública;Ensino Médio;"1ª Série";Vespertino;106.607;"1ª SÉRIE I";38;30
3;CRE - Plano Piloto e Cruzeiro;270;CENTRO DE ENSINO MÉDIO PAULO FREIRE;pública;Ensino Médio;"1ª Série";Vespertino;106.608;"1ª SÉRIE D";34;0
3;CRE - Plano Piloto e Cruzeiro;270;CENTRO DE ENSINO MÉDIO PAULO FREIRE;pública;Ensino Médio;"3ª Série";Matutino;106.609;"3ª SÉRIE C";34;30
3;CRE - Plano Piloto e Cruzeiro;270;CENTRO DE ENSINO MÉDIO PAULO FREIRE;pública;Ensino Médio;"2ª Série";Matutino;106.610;"2ª SÉRIE E";38;33
3;CRE - Plano Piloto e Cruzeiro;270;CENTRO DE ENSINO MÉDIO PAULO FREIRE;pública;Ensino Médio;"2ª Série";Matutino;106.611;"2ª SÉRIE C";38;0
3;CRE - Plano Piloto e Cruzeiro;270;CENTRO DE ENSINO MÉDIO PAULO FREIRE;pública;Ensino Médio;"2ª Série";Matutino;106.612;"2ª SÉRIE A";38;0
3;CRE - Plano Piloto e Cruzeiro;270;CENTRO DE ENSINO MÉDIO PAULO FREIRE;pública;Ensino Médio;"3ª Série";Matutino;106.613;"3ª SÉRIE E";36;33
3;CRE - Plano Piloto e Cruzeiro;270;CENTRO DE ENSINO MÉDIO PAULO FREIRE;pública;Ensino Médio;"3ª Série";Matutino;106.614;"3ª SÉRIE B";34;32
3;CRE - Plano Piloto e Cruzeiro;270;CENTRO DE ENSINO MÉDIO PAULO FREIRE;pública;Ensino Médio;"2ª Série";Matutino;106.615;"2ª SÉRIE F";34;35
3;CRE - Plano Piloto e Cruzeiro;270;CENTRO DE ENSINO MÉDIO PAULO FREIRE;pública;Ensino Médio;"1ª Série";Vespertino;106.616;"1ª SÉRIE N";40;29
3;CRE - Plano Piloto e Cruzeiro;270;CENTRO DE ENSINO MÉDIO PAULO FREIRE;pública;Ensino Médio;"2ª Série";Matutino;106.617;"2ª SÉRIE G";36;34
3;CRE - Plano Piloto e Cruzeiro;270;CENTRO DE ENSINO MÉDIO PAULO FREIRE;pública;Ensino Médio;"3ª Série";Matutino;106.618;"3ª SÉRIE D";34;29
3;CRE - Plano Piloto e Cruzeiro;271;CENTRO DE ENSINO MÉDIO SETOR LESTE;pública;Ensino Médio;"3ª Série";Matutino;106.619;"3ª SÉRIE G";37;0
3;CRE - Plano Piloto e Cruzeiro;271;CENTRO DE ENSINO MÉDIO SETOR LESTE;pública;Ensino Médio;"1ª Série";Vespertino;106.620;"1ª SÉRIE Q";34;0
3;CRE - Plano Piloto e Cruzeiro;271;CENTRO DE ENSINO MÉDIO SETOR LESTE;pública;Ensino Médio;"1ª Série";Vespertino;106.621;"1ª SÉRIE S";34;0
3;CRE - Plano Piloto e Cruzeiro;271;CENTRO DE ENSINO MÉDIO SETOR LESTE;pública;Ensino Médio;"3ª Série";Matutino;106.622;"3ª SÉRIE M";40;0
3;CRE - Plano Piloto e Cruzeiro;271;CENTRO DE ENSINO MÉDIO SETOR LESTE;pública;Ensino Médio;"2ª Série";Matutino;106.623;"2ª SÉRIE K";40;0
3;CRE - Plano Piloto e Cruzeiro;271;CENTRO DE ENSINO MÉDIO SETOR LESTE;pública;Ensino Médio;"1ª Série";Vespertino;106.624;"1ª SÉRIE R";34;0
3;CRE - Plano Piloto e Cruzeiro;271;CENTRO DE ENSINO MÉDIO SETOR LESTE;pública;Ensino Médio;"1ª Série";Vespertino;106.625;"1ª SÉRIE T";34;0
3;CRE - Plano Piloto e Cruzeiro;271;CENTRO DE ENSINO MÉDIO SETOR LESTE;pública;Ensino Médio;"2ª Série";Vespertino;106.626;"2ª SÉRIE N";24;0
3;CRE - Plano Piloto e Cruzeiro;271;CENTRO DE ENSINO MÉDIO SETOR LESTE;pública;Ensino Médio;"3ª Série";Matutino;106.627;"3ª SÉRIE E";37;0
3;CRE - Plano Piloto e Cruzeiro;271;CENTRO DE ENSINO MÉDIO SETOR LESTE;pública;Ensino Médio;"3ª Série";Matutino;106.628;"3ª SÉRIE F";37;0
3;CRE - Plano Piloto e Cruzeiro;271;CENTRO DE ENSINO MÉDIO SETOR LESTE;pública;Ensino Médio;"3ª Série";Matutino;106.629;"3ª SÉRIE J";40;0
3;CRE - Plano Piloto e Cruzeiro;271;CENTRO DE ENSINO MÉDIO SETOR LESTE;pública;Ensino Médio;"3ª Série";Matutino;106.630;"3ª SÉRIE L";40;0
3;CRE - Plano Piloto e Cruzeiro;271;CENTRO DE ENSINO MÉDIO SETOR LESTE;pública;Ensino Médio;"3ª Série";Matutino;106.631;"3ª SÉRIE C";37;0
3;CRE - Plano Piloto e Cruzeiro;271;CENTRO DE ENSINO MÉDIO SETOR LESTE;pública;Ensino Médio;"1ª Série";Vespertino;106.632;"1ª SÉRIE G";34;0
3;CRE - Plano Piloto e Cruzeiro;271;CENTRO DE ENSINO MÉDIO SETOR LESTE;pública;Ensino Médio;"1ª Série";Vespertino;106.633;"1ª SÉRIE H";34;0
3;CRE - Plano Piloto e Cruzeiro;271;CENTRO DE ENSINO MÉDIO SETOR LESTE;pública;Ensino Médio;"2ª Série";Matutino;106.634;"2ª SÉRIE A";34;0
3;CRE - Plano Piloto e Cruzeiro;271;CENTRO DE ENSINO MÉDIO SETOR LESTE;pública;Ensino Médio;"2ª Série";Vespertino;106.635;"2ª SÉRIE M";34;0
3;CRE - Plano Piloto e Cruzeiro;271;CENTRO DE ENSINO MÉDIO SETOR LESTE;pública;Ensino Médio;"2ª Série";Matutino;106.636;"2ª SÉRIE H";34;0
3;CRE - Plano Piloto e Cruzeiro;271;CENTRO DE ENSINO MÉDIO SETOR LESTE;pública;Ensino Médio;"2ª Série";Matutino;106.637;"2ª SÉRIE F";34;0
3;CRE - Plano Piloto e Cruzeiro;271;CENTRO DE ENSINO MÉDIO SETOR LESTE;pública;Ensino Médio;"2ª Série";Matutino;106.638;"2ª SÉRIE B";34;0
3;CRE - Plano Piloto e Cruzeiro;271;CENTRO DE ENSINO MÉDIO SETOR LESTE;pública;Ensino Médio;"2ª Série";Vespertino;106.639;"2ª SÉRIE O";34;0
3;CRE - Plano Piloto e Cruzeiro;271;CENTRO DE ENSINO MÉDIO SETOR LESTE;pública;Ensino Médio;"2ª Série";Vespertino;106.640;"2ª SÉRIE L";34;0
3;CRE - Plano Piloto e Cruzeiro;271;CENTRO DE ENSINO MÉDIO SETOR LESTE;pública;Ensino Médio;"1ª Série";Vespertino;106.641;"1ª SÉRIE I";34;0
3;CRE - Plano Piloto e Cruzeiro;271;CENTRO DE ENSINO MÉDIO SETOR LESTE;pública;Ensino Médio;"1ª Série";Vespertino;106.642;"1ª SÉRIE F";34;0
3;CRE - Plano Piloto e Cruzeiro;271;CENTRO DE ENSINO MÉDIO SETOR LESTE;pública;Ensino Médio;"2ª Série";Matutino;106.643;"2ª SÉRIE I";34;0
3;CRE - Plano Piloto e Cruzeiro;271;CENTRO DE ENSINO MÉDIO SETOR LESTE;pública;Ensino Médio;"1ª Série";Vespertino;106.644;"1ª SÉRIE O";34;0
3;CRE - Plano Piloto e Cruzeiro;271;CENTRO DE ENSINO MÉDIO SETOR LESTE;pública;Ensino Médio;"1ª Série";Vespertino;106.645;"1ª SÉRIE N";34;0
3;CRE - Plano Piloto e Cruzeiro;271;CENTRO DE ENSINO MÉDIO SETOR LESTE;pública;Ensino Médio;"1ª Série";Vespertino;106.646;"1ª SÉRIE P";26;0
3;CRE - Plano Piloto e Cruzeiro;271;CENTRO DE ENSINO MÉDIO SETOR LESTE;pública;Ensino Médio;"1ª Série";Vespertino;106.647;"1ª SÉRIE M";34;0
3;CRE - Plano Piloto e Cruzeiro;271;CENTRO DE ENSINO MÉDIO SETOR LESTE;pública;Ensino Médio;"1ª Série";Vespertino;106.648;"1ª SÉRIE L";34;0
3;CRE - Plano Piloto e Cruzeiro;271;CENTRO DE ENSINO MÉDIO SETOR LESTE;pública;Ensino Médio;"2ª Série";Matutino;106.649;"2ª SÉRIE J";34;0
3;CRE - Plano Piloto e Cruzeiro;271;CENTRO DE ENSINO MÉDIO SETOR LESTE;pública;Ensino Médio;"2ª Série";Matutino;106.650;"2ª SÉRIE G";34;0
3;CRE - Plano Piloto e Cruzeiro;271;CENTRO DE ENSINO MÉDIO SETOR LESTE;pública;Ensino Médio;"1ª Série";Vespertino;106.651;"1ª SÉRIE K";34;0
3;CRE - Plano Piloto e Cruzeiro;271;CENTRO DE ENSINO MÉDIO SETOR LESTE;pública;Ensino Médio;"2ª Série";Matutino;106.652;"2ª SÉRIE E";34;0
3;CRE - Plano Piloto e Cruzeiro;271;CENTRO DE ENSINO MÉDIO SETOR LESTE;pública;Ensino Médio;"2ª Série";Matutino;106.653;"2ª SÉRIE D";34;0
3;CRE - Plano Piloto e Cruzeiro;271;CENTRO DE ENSINO MÉDIO SETOR LESTE;pública;Ensino Médio;"1ª Série";Vespertino;106.654;"1ª SÉRIE J";34;0
3;CRE - Plano Piloto e Cruzeiro;271;CENTRO DE ENSINO MÉDIO SETOR LESTE;pública;Ensino Médio;"1ª Série";Vespertino;106.655;"1ª SÉRIE E";34;0
3;CRE - Plano Piloto e Cruzeiro;271;CENTRO DE ENSINO MÉDIO SETOR LESTE;pública;Ensino Médio;"1ª Série";Vespertino;106.656;"1ª SÉRIE D";34;0
3;CRE - Plano Piloto e Cruzeiro;271;CENTRO DE ENSINO MÉDIO SETOR LESTE;pública;Ensino Médio;"1ª Série";Vespertino;106.657;"1ª SÉRIE C";34;0
3;CRE - Plano Piloto e Cruzeiro;271;CENTRO DE ENSINO MÉDIO SETOR LESTE;pública;Ensino Médio;"1ª Série";Vespertino;106.658;"1ª SÉRIE B";34;0
3;CRE - Plano Piloto e Cruzeiro;271;CENTRO DE ENSINO MÉDIO SETOR LESTE;pública;Ensino Médio;"2ª Série";Matutino;106.659;"2ª SÉRIE C";34;0
3;CRE - Plano Piloto e Cruzeiro;271;CENTRO DE ENSINO MÉDIO SETOR LESTE;pública;Ensino Médio;"1ª Série";Vespertino;106.660;"1ª SÉRIE A";20;0
3;CRE - Plano Piloto e Cruzeiro;271;CENTRO DE ENSINO MÉDIO SETOR LESTE;pública;Ensino Médio;"3ª Série";Matutino;106.661;"3ª SÉRIE K";40;0
3;CRE - Plano Piloto e Cruzeiro;271;CENTRO DE ENSINO MÉDIO SETOR LESTE;pública;Ensino Médio;"3ª Série";Matutino;106.662;"3ª SÉRIE D";37;0
3;CRE - Plano Piloto e Cruzeiro;271;CENTRO DE ENSINO MÉDIO SETOR LESTE;pública;Ensino Médio;"3ª Série";Matutino;106.663;"3ª SÉRIE B";40;0
3;CRE - Plano Piloto e Cruzeiro;271;CENTRO DE ENSINO MÉDIO SETOR LESTE;pública;Ensino Médio;"3ª Série";Matutino;106.664;"3ª SÉRIE I";40;0
3;CRE - Plano Piloto e Cruzeiro;271;CENTRO DE ENSINO MÉDIO SETOR LESTE;pública;Ensino Médio;"3ª Série";Matutino;106.665;"3ª SÉRIE H";37;0
3;CRE - Plano Piloto e Cruzeiro;271;CENTRO DE ENSINO MÉDIO SETOR LESTE;pública;Ensino Médio;"3ª Série";Matutino;106.666;"3ª SÉRIE A";40;0
3;CRE - Plano Piloto e Cruzeiro;272;CENTRO DE ENSINO MÉDIO SETOR OESTE;pública;Ensino Médio;"2ª Série";Matutino;106.667;"2ª SÉRIE E";38;0
3;CRE - Plano Piloto e Cruzeiro;272;CENTRO DE ENSINO MÉDIO SETOR OESTE;pública;Ensino Médio;"2ª Série";Vespertino;106.668;"2ª SÉRIE J";38;0
3;CRE - Plano Piloto e Cruzeiro;272;CENTRO DE ENSINO MÉDIO SETOR OESTE;pública;Ensino Médio;"1ª Série";Vespertino;106.669;"1ª SERIE I";38;0
3;CRE - Plano Piloto e Cruzeiro;272;CENTRO DE ENSINO MÉDIO SETOR OESTE;pública;Ensino Médio;"3ª Série";Matutino;106.670;"3ª SÉRIE H";38;0
3;CRE - Plano Piloto e Cruzeiro;272;CENTRO DE ENSINO MÉDIO SETOR OESTE;pública;Ensino Médio;"1ª Série";Vespertino;106.671;"1ª SÉRIE G";38;0
3;CRE - Plano Piloto e Cruzeiro;272;CENTRO DE ENSINO MÉDIO SETOR OESTE;pública;Ensino Médio;"3ª Série";Matutino;106.672;"3ª SÉRIE D";38;0
3;CRE - Plano Piloto e Cruzeiro;272;CENTRO DE ENSINO MÉDIO SETOR OESTE;pública;Ensino Médio;"2ª Série";Vespertino;106.673;"2ª SERIE K";40;0
3;CRE - Plano Piloto e Cruzeiro;272;CENTRO DE ENSINO MÉDIO SETOR OESTE;pública;Ensino Médio;"3ª Série";Matutino;106.674;"3ª SÉRIE B";38;0
3;CRE - Plano Piloto e Cruzeiro;272;CENTRO DE ENSINO MÉDIO SETOR OESTE;pública;Ensino Médio;"3ª Série";Noturno;106.675;"3ª SÉRIE NOTURNO A";38;0
3;CRE - Plano Piloto e Cruzeiro;272;CENTRO DE ENSINO MÉDIO SETOR OESTE;pública;Ensino Médio;"2ª Série";Matutino;106.676;"2ª SÉRIE C";34;0
3;CRE - Plano Piloto e Cruzeiro;272;CENTRO DE ENSINO MÉDIO SETOR OESTE;pública;Ensino Médio;"1ª Série";Vespertino;106.677;"1ª SÉRIE A";34;0
3;CRE - Plano Piloto e Cruzeiro;272;CENTRO DE ENSINO MÉDIO SETOR OESTE;pública;Ensino Médio;"1ª Série";Noturno;106.678;"1ª SÉRIE NOTURNO A";38;0
3;CRE - Plano Piloto e Cruzeiro;272;CENTRO DE ENSINO MÉDIO SETOR OESTE;pública;Ensino Médio;"3ª Série";Matutino;106.679;"3ª SÉRIE F";38;0
3;CRE - Plano Piloto e Cruzeiro;272;CENTRO DE ENSINO MÉDIO SETOR OESTE;pública;Ensino Médio;"3ª Série";Matutino;106.680;"3ª SÉRIE C";38;0
3;CRE - Plano Piloto e Cruzeiro;272;CENTRO DE ENSINO MÉDIO SETOR OESTE;pública;Ensino Médio;"1ª Série";Vespertino;106.681;"1ª SÉRIE E";38;0
3;CRE - Plano Piloto e Cruzeiro;272;CENTRO DE ENSINO MÉDIO SETOR OESTE;pública;Ensino Médio;"2ª Série";Matutino;106.682;"2ª SÉRIE G";38;0
3;CRE - Plano Piloto e Cruzeiro;272;CENTRO DE ENSINO MÉDIO SETOR OESTE;pública;Ensino Médio;"3ª Série";Matutino;106.683;"3ª SÉRIE G";38;0
3;CRE - Plano Piloto e Cruzeiro;272;CENTRO DE ENSINO MÉDIO SETOR OESTE;pública;Ensino Médio;"1ª Série";Vespertino;106.684;"1ª SÉRIE H";38;0
3;CRE - Plano Piloto e Cruzeiro;272;CENTRO DE ENSINO MÉDIO SETOR OESTE;pública;Ensino Médio;"2ª Série";Matutino;106.685;"2ª SÉRIE F";38;0
3;CRE - Plano Piloto e Cruzeiro;272;CENTRO DE ENSINO MÉDIO SETOR OESTE;pública;Ensino Médio;"3ª Série";Matutino;106.686;"3ª SÉRIE A";38;0
3;CRE - Plano Piloto e Cruzeiro;272;CENTRO DE ENSINO MÉDIO SETOR OESTE;pública;Ensino Médio;"1ª Série";Vespertino;106.687;"1ª SÉRIE C";34;0
3;CRE - Plano Piloto e Cruzeiro;272;CENTRO DE ENSINO MÉDIO SETOR OESTE;pública;Ensino Médio;"1ª Série";Vespertino;106.688;"1ª SÉRIE B";34;0
